209631000,"CARGO",59.33276,24.082478,0
209631000,"CARGO",59.33276,24.08244,0
209055000,"TANKER",59.748882,24.537867,14.6
209715000,"CARGO",59.88135,30.198067,0
209715000,"CARGO",59.89045,30.223566,0.2
209715000,"CARGO",59.881382,30.1981,0
209715000,"CARGO",59.88143,30.19815,0
209631000,"CARGO",59.332764,24.082474,0
209640000,"CARGO",57.315628,24.400646,0
209640000,"CARGO",57.31563,24.400646,0
209322000,"CARGO",56.905563,18.6551,17.6
209631000,"CARGO",59.361633,24.00016,9.6
209631000,"CARGO",59.332767,24.082468,0
209055000,"TANKER",59.68235,24.0836,14.5
209322000,"CARGO",56.858063,18.589514,17.5
209055000,"TANKER",59.875618,25.723116,13.8
209640000,"CARGO",57.315624,24.400627,0
209631000,"CARGO",59.33276,24.082476,0
209055000,"TANKER",59.8783,25.747217,13.8
209055000,"TANKER",59.797985,24.994,15.3
209478000,"CARGO",60.50393,18.988602,15.5
209640000,"CARGO",57.31562,24.400658,0
209715000,"CARGO",59.890434,30.223433,0
209322000,"CARGO",57.25655,19.145823,17.4
209631000,"CARGO",59.332764,24.082472,0
209322000,"CARGO",57.210533,19.080921,17.5
209631000,"CARGO",59.33277,24.082464,0
209631000,"CARGO",59.332767,24.08246,0
209055000,"TANKER",59.674633,24.03845,14.4
209715000,"CARGO",59.890366,30.223433,0
209055000,"TANKER",59.59475,23.576183,14.6
209055000,"TANKER",59.896816,25.916082,13.7
209631000,"CARGO",59.332764,24.08247,0
209715000,"CARGO",59.881382,30.198133,0
209322000,"CARGO",56.746235,18.339891,17.6
209055000,"TANKER",59.625534,23.744883,15
209631000,"CARGO",59.390636,23.950474,10.6
209631000,"CARGO",59.332764,24.082478,0
209322000,"CARGO",57.0464,18.850382,17.5
209322000,"CARGO",57.63323,19.686827,17.4
209055000,"TANKER",59.6983,24.175434,14.7
209055000,"TANKER",59.91925,26.076183,13.8
209322000,"CARGO",57.446903,19.41003,17.6
209322000,"CARGO",56.880627,18.620398,17.6
209055000,"TANKER",59.660034,23.944767,14.6
209631000,"CARGO",59.332764,24.08245,0
209055000,"TANKER",59.781666,24.844633,15.2
209055000,"TANKER",59.732285,24.385967,14.5
209631000,"CARGO",59.33276,24.082481,0
209322000,"CARGO",56.97598,18.753166,17.5
209055000,"TANKER",59.690235,24.1288,14.6
209055000,"TANKER",59.6074,23.64535,14.9
209715000,"CARGO",59.88143,30.19805,0.2
209055000,"TANKER",59.870285,25.673384,13.9
209715000,"CARGO",59.890667,30.2231,0
209055000,"TANKER",59.61655,23.69555,14.9
209631000,"CARGO",59.332764,24.082478,0
209640000,"CARGO",57.315628,24.400644,0
209631000,"CARGO",59.33276,24.082481,0
209322000,"CARGO",57.116734,18.948435,17.3
209631000,"CARGO",59.33276,24.082476,0
209055000,"TANKER",59.714233,24.2691,14.6
209715000,"CARGO",59.881416,30.19815,0.4
209715000,"CARGO",59.881416,30.198,0
209055000,"TANKER",59.821968,25.16735,14.3
209715000,"CARGO",59.8832,30.183716,3.7
209055000,"TANKER",59.813282,25.08845,14.6
209055000,"TANKER",59.7669,24.696133,15.1
209055000,"TANKER",59.460617,22.77,15.3
209631000,"CARGO",59.389862,23.912218,11
209715000,"CARGO",59.890533,30.223133,1.3
209640000,"CARGO",57.315624,24.400652,0
209631000,"CARGO",59.332756,24.082483,0
209055000,"TANKER",59.73985,24.45595,14.4
209715000,"CARGO",59.890316,30.223417,0
209640000,"CARGO",57.315628,24.400652,0
209631000,"CARGO",59.389572,23.894186,11
209055000,"TANKER",59.643368,23.844433,14.8
209322000,"CARGO",57.58634,19.620907,17.5
209640000,"CARGO",57.315628,24.400639,0
209055000,"TANKER",59.825535,25.214783,14.4
209631000,"CARGO",59.332764,24.082464,0
209055000,"TANKER",59.87322,25.701,13.8
209055000,"TANKER",59.587017,23.53105,14.4
209631000,"CARGO",59.330658,24.078365,3.7
209055000,"TANKER",59.818466,25.113716,14.4
209715000,"CARGO",59.89035,30.223333,0.2
209715000,"CARGO",59.89035,30.223534,0
209631000,"CARGO",59.33276,24.082472,0
209631000,"CARGO",59.332756,24.082474,0
209640000,"CARGO",57.315628,24.400642,0
209640000,"CARGO",57.315628,24.400652,0
209640000,"CARGO",57.315636,24.400642,0
209055000,"TANKER",59.792217,24.944233,15.2
209640000,"CARGO",57.31563,24.400646,0
209631000,"CARGO",59.33276,24.082478,0
209055000,"TANKER",59.772533,24.745983,15.2
209322000,"CARGO",57.374554,19.311129,17.5
209715000,"CARGO",59.890366,30.223467,0.5
209631000,"CARGO",59.33276,24.082466,0
209715000,"CARGO",59.89025,30.223234,0.1
209715000,"CARGO",59.88143,30.195366,3.9
209055000,"TANKER",59.80773,25.065533,14.6
209055000,"TANKER",59.8814,25.773966,13.8
209631000,"CARGO",59.332752,24.082468,0
209322000,"CARGO",56.8361,18.557854,17.6
209631000,"CARGO",59.332764,24.082478,0
209715000,"CARGO",59.889366,30.218718,3
209322000,"CARGO",57.49272,19.478086,17.6
209322000,"CARGO",57.51694,19.51457,17.6
209055000,"TANKER",59.5032,23.0312,15.2
209640000,"CARGO",57.315628,24.400633,0
209322000,"CARGO",56.72587,18.296776,17.6
209640000,"CARGO",57.315636,24.400644,0
209631000,"CARGO",59.33276,24.082474,0
209640000,"CARGO",57.315628,24.400644,0
209640000,"CARGO",57.315628,24.400646,0
209631000,"CARGO",59.332752,24.08247,0
209631000,"CARGO",59.332764,24.082483,0
209631000,"CARGO",59.332737,24.08251,0
209715000,"CARGO",59.890335,30.223383,0
209322000,"CARGO",56.707436,18.257673,17.6
209055000,"TANKER",59.75455,24.590084,14.8
209322000,"CARGO",56.817436,18.511969,17.7
209631000,"CARGO",59.339428,24.04135,8.5
209631000,"CARGO",59.332764,24.082466,0
209631000,"CARGO",59.332752,24.082472,0
209715000,"CARGO",59.89035,30.223467,0
209631000,"CARGO",59.34955,24.0203,9.3
209631000,"CARGO",59.331203,24.081907,0.3
209631000,"CARGO",59.332836,24.082499,0
209631000,"CARGO",59.33276,24.082478,0
209055000,"TANKER",59.48427,22.9075,15.2
209055000,"TANKER",59.54665,23.288067,15.2
209640000,"CARGO",57.31563,24.40065,0
209055000,"TANKER",59.829468,25.269217,14.4
209640000,"CARGO",57.315628,24.40064,0
209055000,"TANKER",59.786232,24.894266,15.1
209640000,"CARGO",57.315636,24.400637,0
209322000,"CARGO",57.421272,19.37536,17.5
209055000,"TANKER",59.851665,25.496983,14.8
209478000,"CARGO",60.5346,18.923868,16
209631000,"CARGO",59.386715,23.73248,10.9
209055000,"TANKER",59.43145,22.617716,15.2
209322000,"CARGO",56.668865,18.176523,17.7
209631000,"CARGO",59.38891,23.85209,11.1
209715000,"CARGO",59.890335,30.223433,0
209715000,"CARGO",59.89052,30.22345,1.2
209640000,"CARGO",57.31562,24.400658,0
209715000,"CARGO",59.890366,30.223417,0
209640000,"CARGO",57.315628,24.400637,0
209055000,"TANKER",59.667282,23.992067,14.5
209055000,"TANKER",59.571617,23.437134,15.5
209715000,"CARGO",59.89052,30.223333,0.7
209322000,"CARGO",56.781963,18.424427,17.6
209322000,"CARGO",57.186832,19.047285,17.4
209715000,"CARGO",59.8904,30.223116,2
209055000,"TANKER",59.563232,23.38775,15.5
209055000,"TANKER",59.856983,25.547684,14.3
209631000,"CARGO",59.332764,24.082481,0
209055000,"TANKER",59.468285,22.812683,15.3
209631000,"CARGO",59.332764,24.082487,0
209055000,"TANKER",59.777515,24.7954,15.2
209715000,"CARGO",59.8903,30.223534,0
209631000,"CARGO",59.38798,23.811825,11.2
209640000,"CARGO",57.315624,24.400637,0
209640000,"CARGO",57.315628,24.40063,0
209322000,"CARGO",56.763397,18.378895,17.6
209055000,"TANKER",59.74325,24.487066,14.5
209715000,"CARGO",59.890465,30.223534,0
209631000,"CARGO",59.332764,24.082478,0
209055000,"TANKER",59.760582,24.641783,14.9
209478000,"CARGO",60.514572,18.968586,17.1
209055000,"TANKER",59.636684,23.8067,14.8
209715000,"CARGO",59.89073,30.223867,0.5
209322000,"CARGO",56.687584,18.216105,17.5
209322000,"CARGO",57.090862,18.91228,17.3
209631000,"CARGO",59.37209,23.988514,10.1
209715000,"CARGO",59.881416,30.198017,0
209640000,"CARGO",57.315628,24.400635,0
209055000,"TANKER",59.5796,23.485016,14.6
209631000,"CARGO",59.332756,24.08248,0
209055000,"TANKER",59.803585,25.043,15
209055000,"TANKER",59.903,25.961267,13.7
209640000,"CARGO",57.315624,24.400635,0
209322000,"CARGO",57.023113,18.81835,17.5
209715000,"CARGO",59.8904,30.22345,0.7
209640000,"CARGO",57.31563,24.400646,0
210565000,"CARGO",59.89417,30.213114,0
210741000,"TANKER",59.49699,24.961294,0
210565000,"CARGO",59.894222,30.213114,0.1
210565000,"CARGO",59.894245,30.213066,0.1
210741000,"TANKER",59.496975,24.961298,0
210741000,"TANKER",59.49696,24.961323,0
210575000,"CARGO",57.02487,24.117147,0
210100000,"CARGO",59.48093,23.23339,11.3
210741000,"TANKER",59.497005,24.961302,0
210466000,"CARGO",60.422985,26.91211,0
210562000,"CARGO",59.892307,30.210514,0
210100000,"CARGO",59.264336,22.240734,11.8
210562000,"CARGO",59.892338,30.210585,0
210741000,"TANKER",59.496967,24.96131,0.1
210466000,"CARGO",60.422977,26.912113,0
210561000,"CARGO",56.54337,21.040516,0
210100000,"CARGO",59.476498,23.211008,11.5
210741000,"TANKER",59.496975,24.961287,0
210741000,"TANKER",59.496944,24.961342,0
210100000,"CARGO",58.97189,21.147728,11.6
210100000,"CARGO",59.510334,23.358208,11.7
210466000,"CARGO",60.422997,26.912132,0
210565000,"CARGO",59.894226,30.213112,0.1
210466000,"CARGO",60.422962,26.91213,0
210562000,"CARGO",60.02635,29.401976,8.6
210466000,"CARGO",60.42298,26.912085,0
210575000,"CARGO",57.02476,24.116982,0
210561000,"CARGO",56.543438,21.040543,0
210100000,"CARGO",59.471237,23.084623,11.2
210741000,"TANKER",59.49696,24.96129,0
210741000,"TANKER",59.496975,24.961317,0
210562000,"CARGO",59.892326,30.210495,0
210466000,"CARGO",60.422977,26.912096,0
210565000,"CARGO",59.8942,30.213112,0
210562000,"CARGO",59.91042,30.056341,10.6
210562000,"CARGO",59.90373,30.088766,11.1
210100000,"CARGO",59.417423,22.723146,11.5
210561000,"CARGO",56.543438,21.04054,0
210565000,"CARGO",59.894257,30.213062,0
210741000,"TANKER",59.496983,24.961294,0
210741000,"TANKER",59.496967,24.961287,0
210575000,"CARGO",57.024837,24.117155,0
210466000,"CARGO",60.42298,26.9121,0
210565000,"CARGO",59.894157,30.21299,0.1
210575000,"CARGO",57.024857,24.117014,0
210562000,"CARGO",60.007225,29.600075,12.6
210565000,"CARGO",59.894264,30.213037,0.1
210466000,"CARGO",60.422977,26.912148,0
210562000,"CARGO",59.889088,30.16073,3.9
210561000,"CARGO",56.543457,21.040588,0
210562000,"CARGO",60.020313,29.524931,2.5
210562000,"CARGO",59.89231,30.210472,0
210100000,"CARGO",58.963757,21.069744,11.5
210562000,"CARGO",59.892292,30.210491,0
210565000,"CARGO",59.894245,30.21308,0
210562000,"CARGO",59.89225,30.210495,0
210100000,"CARGO",59.096447,21.784939,11.7
210466000,"CARGO",60.422977,26.91208,0
210562000,"CARGO",59.95565,29.831976,11.6
210575000,"CARGO",57.024815,24.117188,0
210100000,"CARGO",58.980812,21.23231,11.4
210466000,"CARGO",60.422977,26.912046,0
210741000,"TANKER",59.496986,24.961306,0
210565000,"CARGO",59.894245,30.213148,0
210100000,"CARGO",59.524677,23.511932,11.1
210741000,"TANKER",59.49698,24.961329,0
210466000,"CARGO",60.422997,26.912113,0
210561000,"CARGO",56.54348,21.040594,0
210100000,"CARGO",59.364502,22.534872,11.9
210741000,"TANKER",59.496986,24.96129,0
210565000,"CARGO",59.894238,30.213146,0.1
210100000,"CARGO",59.150276,21.923328,11.7
210561000,"CARGO",56.54343,21.040588,0
210562000,"CARGO",59.892372,30.2105,0
210100000,"CARGO",59.229572,22.137634,12
210466000,"CARGO",60.422997,26.912113,0
210561000,"CARGO",56.54345,21.04053,0
210741000,"TANKER",59.49684,24.961912,0.1
210100000,"CARGO",59.253395,22.207636,11.7
210100000,"CARGO",59.42526,22.762156,11.6
210575000,"CARGO",57.024914,24.117147,0
210466000,"CARGO",60.422997,26.91208,0
210466000,"CARGO",60.422943,26.912048,0
210100000,"CARGO",59.003304,21.468935,11.3
210575000,"CARGO",57.02485,24.11714,0
210100000,"CARGO",59.04326,21.6508,11.8
210561000,"CARGO",56.54346,21.04052,0
210562000,"CARGO",59.892387,30.210567,0
210741000,"TANKER",59.497044,24.96131,0.1
210100000,"CARGO",58.992958,21.353409,11.3
210565000,"CARGO",59.894207,30.21307,0
210575000,"CARGO",57.024776,24.117033,0
210466000,"CARGO",60.422974,26.912006,0
210100000,"CARGO",59.07022,21.718065,11.8
210575000,"CARGO",57.024784,24.116985,0
210466000,"CARGO",60.42298,26.912083,0
210562000,"CARGO",59.892277,30.210476,0
210561000,"CARGO",56.543415,21.040617,0
210562000,"CARGO",60.019226,29.532337,3.9
210741000,"TANKER",59.496975,24.961294,0
210565000,"CARGO",59.894268,30.213184,0.1
210575000,"CARGO",57.02468,24.11696,0
210565000,"CARGO",59.894188,30.21305,0.1
210575000,"CARGO",57.024906,24.11705,0
210466000,"CARGO",60.422977,26.912128,0
210741000,"TANKER",59.496998,24.961294,0
210466000,"CARGO",60.422962,26.91208,0
210575000,"CARGO",57.02488,24.117172,0
210466000,"CARGO",60.422977,26.91213,0
210565000,"CARGO",59.894245,30.21315,0
210100000,"CARGO",59.340446,22.46397,12
210741000,"TANKER",59.49697,24.961287,0.1
210562000,"CARGO",59.89229,30.210546,0
210466000,"CARGO",60.422997,26.912098,0
210562000,"CARGO",59.892365,30.210516,0
210562000,"CARGO",59.922256,29.998558,9.7
210100000,"CARGO",59.029408,21.6189,11.9
210466000,"CARGO",60.422977,26.912148,0
210100000,"CARGO",59.163704,21.958307,11.8
210575000,"CARGO",57.024845,24.11714,0
210466000,"CARGO",60.422997,26.912115,0
210100000,"CARGO",59.24215,22.174206,11.7
210565000,"CARGO",59.894253,30.213171,0.1
210741000,"TANKER",59.49696,24.961302,0
210466000,"CARGO",60.422977,26.912148,0
210100000,"CARGO",58.99979,21.42986,11.3
210575000,"CARGO",57.02482,24.11712,0
210466000,"CARGO",60.422997,26.912113,0
210565000,"CARGO",59.89422,30.213097,0
210741000,"TANKER",59.49703,24.961327,0
210741000,"TANKER",59.49693,24.96128,0
210741000,"TANKER",59.496998,24.961342,0
210741000,"TANKER",59.49694,24.961267,0
210575000,"CARGO",57.02487,24.11712,0
210565000,"CARGO",59.894238,30.213055,0
210100000,"CARGO",58.96761,21.107578,11.7
210100000,"CARGO",59.31613,22.391676,11.7
210562000,"CARGO",59.891262,30.207638,0.5
210741000,"TANKER",59.497055,24.961338,0
210562000,"CARGO",59.892292,30.210463,0
210565000,"CARGO",59.894196,30.213047,0
210466000,"CARGO",60.422962,26.912098,0
210100000,"CARGO",59.54216,23.56795,9.8
210741000,"TANKER",59.496967,24.961348,0.1
210575000,"CARGO",57.02485,24.117172,0
210562000,"CARGO",59.892315,30.210468,0
210575000,"CARGO",57.02469,24.117002,0
210741000,"TANKER",59.49692,24.961359,0.1
210561000,"CARGO",56.54344,21.040512,0
210100000,"CARGO",59.275467,22.27353,11.9
210466000,"CARGO",60.422977,26.91208,0
210565000,"CARGO",59.89422,30.213068,0
210741000,"TANKER",59.49697,24.961287,0
210565000,"CARGO",59.894234,30.21309,0
210100000,"CARGO",59.523315,23.491085,11
210562000,"CARGO",59.89238,30.210276,0.2
210100000,"CARGO",59.352676,22.500547,12
210741000,"TANKER",59.497,24.961319,0
210575000,"CARGO",57.024883,24.117315,0
210562000,"CARGO",59.892307,30.2106,0
210562000,"CARGO",60.027565,29.373316,7.1
210100000,"CARGO",59.47266,23.107912,11.2
210562000,"CARGO",59.897694,30.11928,7.7
210561000,"CARGO",56.543472,21.040497,0
210575000,"CARGO",57.024857,24.117226,0
210741000,"TANKER",59.497063,24.961275,0
210100000,"CARGO",59.543583,23.61554,11.7
210100000,"CARGO",59.474087,23.192032,11.4
210741000,"TANKER",59.49699,24.961306,0
210466000,"CARGO",60.422977,26.912113,0
210100000,"CARGO",58.98526,21.274275,11.3
210466000,"CARGO",60.422977,26.912148,0
210741000,"TANKER",59.49686,24.961311,0.1
210565000,"CARGO",59.894207,30.213068,0.1
210562000,"CARGO",59.964268,29.792528,11
210561000,"CARGO",56.54347,21.040459,0
210565000,"CARGO",59.89422,30.213047,0
210466000,"CARGO",60.422947,26.9121,0
210565000,"CARGO",59.894306,30.21304,0.1
210561000,"CARGO",56.54339,21.040455,0
210565000,"CARGO",59.89423,30.213104,0
210466000,"CARGO",60.422977,26.912132,0
210575000,"CARGO",57.0249,24.117191,0
210466000,"CARGO",60.422985,26.912123,0
210561000,"CARGO",56.543453,21.040438,0
210562000,"CARGO",59.88978,30.204248,1.1
210741000,"TANKER",59.496964,24.961311,0
210100000,"CARGO",59.00691,21.50724,11.3
210100000,"CARGO",59.20304,22.063826,11.8
210565000,"CARGO",59.89422,30.213049,0
210100000,"CARGO",59.13715,21.889397,11.7
210565000,"CARGO",59.89415,30.213068,0.1
210565000,"CARGO",59.894238,30.213074,0
210741000,"TANKER",59.49696,24.961287,0
210575000,"CARGO",57.0249,24.117197,0
210741000,"TANKER",59.496937,24.961374,0
210466000,"CARGO",60.422985,26.91209,0
210562000,"CARGO",59.951534,29.852053,11.5
210100000,"CARGO",59.516407,23.397936,11.6
210575000,"CARGO",57.024895,24.117058,0
210741000,"TANKER",59.497017,24.961256,0
210100000,"CARGO",59.44712,22.877934,11.6
210575000,"CARGO",57.02493,24.117283,0
210575000,"CARGO",57.024887,24.117012,0
210466000,"CARGO",60.422985,26.912111,0
210100000,"CARGO",59.05691,21.684381,11.8
210466000,"CARGO",60.422997,26.91208,0
210561000,"CARGO",56.54345,21.040464,0
210741000,"TANKER",59.49696,24.961285,0
210466000,"CARGO",60.42291,26.911978,0
210561000,"CARGO",56.543427,21.040546,0
210100000,"CARGO",59.286762,22.305979,11.7
210565000,"CARGO",59.894157,30.213058,0
210565000,"CARGO",59.894215,30.213144,0.1
210100000,"CARGO",59.46739,23.033213,11.3
210100000,"CARGO",59.48406,23.25062,10.8
210741000,"TANKER",59.496986,24.961298,0
210741000,"TANKER",59.496983,24.96128,0
210575000,"CARGO",57.02457,24.116756,0
210561000,"CARGO",56.54344,21.040531,0
210100000,"CARGO",58.989548,21.316204,11.3
210741000,"TANKER",59.496986,24.961264,0
210741000,"TANKER",59.496956,24.961329,0
210466000,"CARGO",60.422977,26.91208,0
210100000,"CARGO",59.544476,23.593044,10.8
210561000,"CARGO",56.54349,21.040573,0
210562000,"CARGO",59.89234,30.210577,0
210561000,"CARGO",56.543465,21.040499,0
210575000,"CARGO",57.024837,24.117111,0
210562000,"CARGO",59.941425,29.902657,11.1
210575000,"CARGO",57.024845,24.11724,0
210575000,"CARGO",57.024883,24.117088,0
210466000,"CARGO",60.422943,26.91203,0
210565000,"CARGO",59.894253,30.2131,0.1
210562000,"CARGO",59.89233,30.210546,0
210466000,"CARGO",60.423046,26.91208,0
210466000,"CARGO",60.422977,26.91213,0
210561000,"CARGO",56.54344,21.040462,0
210562000,"CARGO",60.01403,29.560453,11.7
210562000,"CARGO",59.88776,30.167263,4.8
210466000,"CARGO",60.422997,26.912148,0
210575000,"CARGO",57.024868,24.117094,0
210741000,"TANKER",59.496964,24.961323,0
210562000,"CARGO",59.892254,30.210396,0
210562000,"CARGO",60.030163,29.322792,9.1
210562000,"CARGO",59.984695,29.732834,8.9
210575000,"CARGO",57.024822,24.117052,0
210562000,"CARGO",59.892326,30.210417,0
210100000,"CARGO",58.99625,21.390768,11.3
210100000,"CARGO",59.413395,22.703646,11.5
210100000,"CARGO",59.528225,23.531471,10.8
210100000,"CARGO",59.175026,21.988361,11.8
210100000,"CARGO",59.109455,21.819239,11.8
210466000,"CARGO",60.423096,26.912066,0
210466000,"CARGO",60.422985,26.91212,0
210575000,"CARGO",57.025013,24.117268,0
210575000,"CARGO",57.024906,24.117216,0
210741000,"TANKER",59.496956,24.96133,0
210575000,"CARGO",57.024853,24.117065,0
210741000,"TANKER",59.496952,24.961329,0
210575000,"CARGO",57.02486,24.11695,0
210100000,"CARGO",59.52211,23.473207,10.9
210741000,"TANKER",59.497005,24.961264,0
210565000,"CARGO",59.894207,30.213062,0
210565000,"CARGO",59.894234,30.213015,0
210561000,"CARGO",56.54336,21.04059,0
210565000,"CARGO",59.894226,30.213072,0
210100000,"CARGO",59.216427,22.10028,12
210562000,"CARGO",59.98729,29.718193,8.9
210741000,"TANKER",59.496956,24.961306,0
210562000,"CARGO",59.89238,30.210524,0
210466000,"CARGO",60.422985,26.91211,0
210466000,"CARGO",60.42298,26.912136,0
210565000,"CARGO",59.894215,30.213081,0.1
210100000,"CARGO",59.014233,21.582108,11.4
210562000,"CARGO",59.892452,30.210138,0
210575000,"CARGO",57.024902,24.117107,0
210741000,"TANKER",59.496986,24.96125,0
210575000,"CARGO",57.024776,24.116962,0
210100000,"CARGO",59.1901,22.02881,11.7
210562000,"CARGO",59.93433,29.9369,10.9
210562000,"CARGO",59.8923,30.210531,0
210561000,"CARGO",56.54351,21.040531,0
210575000,"CARGO",57.024883,24.117126,0
210565000,"CARGO",59.894238,30.21313,0
210741000,"TANKER",59.496998,24.96128,0
210741000,"TANKER",59.496956,24.96125,0
210562000,"CARGO",59.89362,30.139921,6.3
210100000,"CARGO",59.37591,22.567457,11.7
210561000,"CARGO",56.543404,21.04053,0
210100000,"CARGO",59.010975,21.54955,11.4
210100000,"CARGO",59.40914,22.683441,11.5
210565000,"CARGO",59.894184,30.213106,0.1
210565000,"CARGO",59.89421,30.213074,0.1
210741000,"TANKER",59.496956,24.961267,0
210466000,"CARGO",60.422977,26.912096,0
210100000,"CARGO",59.43276,22.801342,11.6
210575000,"CARGO",57.02473,24.116901,0
210575000,"CARGO",57.024895,24.117113,0
210562000,"CARGO",59.892326,30.210608,0
210561000,"CARGO",56.543446,21.040545,0
210575000,"CARGO",57.02482,24.11705,0
210466000,"CARGO",60.422962,26.91208,0
210562000,"CARGO",59.889183,30.202127,1.2
210466000,"CARGO",60.422977,26.912132,0
210562000,"CARGO",59.92827,29.96869,9.7
210562000,"CARGO",60.02387,29.476564,4.1
210466000,"CARGO",60.422997,26.912132,0
210561000,"CARGO",56.543446,21.040583,0
210100000,"CARGO",58.97684,21.194204,11.4
210575000,"CARGO",57.024876,24.117086,0
210741000,"TANKER",59.49701,24.961306,0
210100000,"CARGO",59.50329,23.326889,11.7
210562000,"CARGO",59.89238,30.210455,0
210100000,"CARGO",59.303867,22.355726,11.7
210100000,"CARGO",59.29792,22.338432,11.6
210561000,"CARGO",56.54341,21.040531,0
210565000,"CARGO",59.894222,30.213064,0.1
210565000,"CARGO",59.894238,30.21305,0.1
210100000,"CARGO",59.083286,21.751106,11.8
210100000,"CARGO",59.122902,21.853165,11.9
210741000,"TANKER",59.496986,24.961325,0
210741000,"TANKER",59.496998,24.961323,0
210575000,"CARGO",57.024807,24.117092,0
210561000,"CARGO",56.543503,21.040524,0
210100000,"CARGO",59.519707,23.435846,11.8
210466000,"CARGO",60.422943,26.912046,0
210741000,"TANKER",59.49698,24.961332,0
210466000,"CARGO",60.42298,26.912117,0
210466000,"CARGO",60.422997,26.912113,0
210562000,"CARGO",60.028553,29.353737,6.9
210741000,"TANKER",59.496944,24.96129,0
210741000,"TANKER",59.496906,24.961294,0.1
210100000,"CARGO",59.439575,22.837654,11.6
210466000,"CARGO",60.422962,26.912134,0
210575000,"CARGO",57.02485,24.11722,0
210575000,"CARGO",57.024857,24.117056,0
210466000,"CARGO",60.422997,26.912132,0
210575000,"CARGO",57.02494,24.117115,0
210575000,"CARGO",57.024826,24.11704,0
210575000,"CARGO",57.024868,24.116745,0
210562000,"CARGO",60.025375,29.426563,6.6
210466000,"CARGO",60.422977,26.91213,0
210100000,"CARGO",59.32792,22.426344,11.7
210741000,"TANKER",59.496937,24.961317,0.1
210741000,"TANKER",59.49695,24.961369,0
210741000,"TANKER",59.496964,24.96131,0
210466000,"CARGO",60.42298,26.91205,0
210561000,"CARGO",56.543526,21.0404,0.1
210561000,"CARGO",56.543465,21.040552,0.1
210565000,"CARGO",59.894245,30.213072,0.1
210565000,"CARGO",59.89424,30.213078,0
210565000,"CARGO",59.89423,30.213057,0
210562000,"CARGO",60.024628,29.4475,5.7
210565000,"CARGO",59.894203,30.213114,0
210575000,"CARGO",57.025017,24.11703,0
210741000,"TANKER",59.496967,24.961372,0
210562000,"CARGO",59.89229,30.210463,0
210466000,"CARGO",60.422985,26.912107,0
